BST2,12,3,4,3,LPS_4h_Replicate,LPS_6h;PIC_6h
BTG1,13,5,3,4,PAM_2h;Unstimulated_Replicate,
IL15,12,3,4,3,PIC_6h,LPS_6h;LPS_4h_Replicate
AK217941,12,5,2,3,PAM_1h;PIC_1h,PAM_4h
ZSWIM4,13,4,4,4,Unstimulated_Replicate,LPS_2h
JUNB,13,4,3,4,LPS_1h;PAM_2h,
MT2,13,4,3,4,LPS_1h,PAM_4h
NLRC5,13,4,4,3,PIC_6h,LPS_4h
CCL22,14,4,4,4,LPS_4h_Replicate,
CCL17,13,4,4,4,Unstimulated_Replicate,LPS_1h
CIAPIN1,14,5,4,3,PIC_4h,
AA960436,15,5,4,4,,
PSMB10,13,4,3,4,PAM_2h,LPS_2h
MLKL,13,5,3,3,PAM_1h,PIC_6h
MAF,13,3,4,4,LPS_4h,LPS_6h
CDYL2,13,4,4,4,LPS_4h_Replicate,Unstimulated
IRF8,14,5,4,3,PIC_6h,
CASP1,11,3,3,3,LPS_6h;PIC_6h,PAM_6h;LPS_4h_Replicate
CASP11,12,3,4,3,LPS_6h,PIC_6h;LPS_4h_Replicate
MMP13,12,5,3,2,PIC_4h;PIC_6h,PAM_4h
BIRC3,13,5,4,2,PIC_2h,PIC_4h
H1F0,13,4,4,3,PIC_6h,LPS_2h
LDLR,12,5,2,3,PAM_4h;PIC_2h,PAM_2h
VCPIP1,13,5,4,2,PIC_1h,PIC_6h
VWA5A,13,4,3,4,LPS_4h_Replicate,PAM_4h
GRAMD1B,15,5,4,4,,
9030425E11RIK,13,5,4,3,PIC_6h,Unstimulated
MDM2,15,5,4,4,,
RAP1B,15,5,4,4,,
STAT1,13,5,4,2,PIC_6h,PIC_4h
IL10RA,14,5,4,3,PIC_6h,
RNF214,13,5,4,2,PIC_6h,PIC_4h
RBM7,13,4,4,4,LPS_2h;Unstimulated_Replicate,
IL18,13,5,2,4,PAM_2h,PAM_6h
ZC3H12C,13,5,3,3,PAM_6h;PIC_2h,
UBE2Q2,13,5,4,2,PIC_2h,PIC_6h
PML,11,3,4,2,PIC_6h;LPS_4h_Replicate,LPS_4h;PIC_4h
TLE3,13,5,3,3,PIC_4h,PAM_1h
MAP2K1,14,5,4,3,PIC_6h,
DENND4A,13,5,3,3,PIC_6h,PAM_2h
IRAK3,11,4,2,3,PAM_6h;PIC_2h,LPS_6h;PAM_4h
PLEKHO2,13,5,4,2,PIC_6h,PIC_2h
AK163103,13,5,2,4,PAM_6h,PAM_2h
RAB8B,13,5,3,3,PIC_6h,PAM_2h
TBK1,14,4,4,4,LPS_6h,
ALDH1A2,14,5,4,3,PIC_6h,
AK139528,12,4,4,2,PIC_1h;PIC_6h,LPS_4h_Replicate
TMOD3,13,3,4,4,LPS_4h;LPS_4h_Replicate,
HMGN3,12,4,4,2,PIC_6h;LPS_4h_Replicate,PIC_4h
FAM46A,15,5,4,4,,
BCL2A1D,15,5,4,4,,
BCL2A1A,13,5,3,4,Unstimulated,PAM_6h
BCL2A1B,14,5,3,4,PAM_6h,
PLSCR1,12,4,3,4,PAM_2h;Unstimulated_Replicate,LPS_2h
XRN1,12,3,4,3,PIC_4h;LPS_4h_Replicate,LPS_4h
RASA2,12,4,4,2,PIC_6h,PIC_4h;LPS_4h_Replicate
ARMC8,15,5,4,4,,
IL20RB,12,5,2,4,PAM_6h,PAM_4h;Unstimulated_Replicate
NCK1,15,5,4,4,,
DNAJC13,13,4,3,4,PAM_6h,LPS_6h
ACPP,13,4,3,4,LPS_4h_Replicate,PAM_4h
CISH,12,4,4,3,LPS_1h;Unstimulated_Replicate,PIC_2h
UBA7,14,5,4,3,PIC_6h,
GMPPB,14,5,3,4,PAM_6h,
TREX1,13,4,4,3,PIC_6h,LPS_2h
CCRL2,12,3,4,3,LPS_2h;PIC_1h,LPS_1h
BCL2A1C,13,4,3,4,PAM_6h,LPS_2h
AZI2,14,5,4,4,Unstimulated_Replicate,
MYD88,15,5,4,4,,
LZTFL1,13,5,3,3,PAM_4h;PIC_6h,
BC147527,12,3,4,3,PIC_6h,LPS_6h;LPS_4h_Replicate
AK163331,12,3,4,3,LPS_2h;LPS_4h_Replicate,PIC_6h
RBMS2,12,4,4,2,PIC_1h,LPS_6h;PIC_6h
TIMELESS,13,5,3,3,PIC_6h,PAM_2h
STAT2,13,4,4,3,PIC_6h,LPS_4h_Replicate
IL23A,11,2,3,4,LPS_2h;LPS_4h,LPS_6h;PAM_2h
TIMP1,12,2,4,4,LPS_4h,LPS_2h;LPS_4h_Replicate
IL13RA1,13,4,4,3,PIC_6h;LPS_4h_Replicate,
RAP2C,13,5,4,2,PIC_6h,PIC_1h
MKIAA1823,11,3,4,2,PIC_6h;LPS_4h_Replicate,LPS_4h;PIC_4h
MAMLD1,12,4,3,3,LPS_2h,PAM_4h;PIC_6h
SGK3,13,5,3,3,PAM_1h,PIC_2h
MPP1,12,4,3,3,LPS_6h;PAM_4h,PIC_1h
PRKX,15,5,4,4,,
GYK,12,3,3,4,LPS_1h,PAM_6h;LPS_4h_Replicate
GM6377,13,4,4,3,PIC_1h,LPS_4h
IQSEC2,12,3,4,4,Unstimulated_Replicate;LPS_4h_Replicate,LPS_2h
SAT1,13,5,3,3,PAM_6h,PIC_6h
RAB9,11,3,4,3,LPS_4h;PIC_4h,Unstimulated;LPS_4h_Replicate
TLR7,12,3,4,3,LPS_4h;PIC_6h,LPS_6h
G530011O06RIK,12,2,4,4,LPS_2h;LPS_6h,LPS_4h
OSM,11,4,2,3,LPS_1h;PAM_4h,PAM_1h;PIC_1h
UPP1,13,5,3,3,PIC_6h,PAM_4h
IKZF1,14,5,3,4,PAM_4h,
PLEK,13,5,3,3,PIC_1h,PAM_4h
SERTAD2,13,5,3,3,PAM_4h,PIC_6h
AFTPH,13,5,4,2,PIC_1h,PIC_6h
PELI1,14,4,4,4,LPS_4h,
VPS54,14,5,4,3,PIC_6h,
B3GNT2,13,4,4,3,LPS_2h,PIC_4h
REL,13,4,4,3,PIC_6h;LPS_4h_Replicate,
PNPT1,13,4,4,3,LPS_4h,PIC_2h
CHAC2,13,4,4,3,PIC_4h,LPS_6h
CPEB4,13,4,4,3,PIC_4h,LPS_2h
MKIAA1673,13,4,3,4,LPS_4h,PAM_4h
MKIAA0696,13,4,4,3,LPS_4h,PIC_4h
LCP2,13,4,4,3,LPS_2h,PIC_4h
RARS,13,4,3,4,LPS_2h,PAM_4h
PTTG1,13,5,3,3,PIC_6h,PAM_6h
IL12B,11,1,4,4,LPS_4h;LPS_6h,LPS_2h;LPS_4h_Replicate
IRGM1,13,4,4,3,LPS_6h,PIC_6h
GM5431,13,5,4,2,PIC_4h,PIC_6h
9930111J21RIK1,13,5,4,3,PIC_6h,Unstimulated
9930111J21RIK2,13,4,4,3,PIC_6h,LPS_6h
IFI47,12,4,4,2,PIC_4h,PIC_6h;LPS_4h_Replicate
SQSTM1,15,5,4,4,,
CFLAR,14,4,4,4,LPS_6h,
IRF1,13,5,4,2,PIC_4h,PIC_6h
TNIP1,12,4,2,4,LPS_2h;PAM_2h,PAM_6h
LARP1,15,5,4,4,,
GM12250,12,3,4,3,PIC_6h,LPS_4h;LPS_4h_Replicate
IRGM2,13,4,4,3,PIC_6h,LPS_4h
IGTP,15,5,4,4,,
HIST3H2A,13,4,4,3,LPS_2h,PIC_6h
NLRP3,13,5,3,3,PIC_2h,PAM_6h
ADORA2B,14,5,3,4,PAM_2h,
PMP22,14,4,4,4,LPS_2h,
2310004I24RIK,14,5,4,3,PIC_2h,
SCO1,11,2,4,3,PIC_6h;LPS_4h_Replicate,LPS_2h;LPS_6h
PIK3R5,13,5,3,4,PAM_2h;Unstimulated_Replicate,
ARFGEF1,13,5,3,4,Unstimulated_Replicate,PAM_4h
NRP2,14,5,4,3,PIC_2h,
CXCL16,13,5,4,3,PIC_6h,Unstimulated
A430084P05RIK,13,3,4,4,LPS_1h,LPS_2h
XAF1,12,2,4,4,LPS_4h;LPS_4h_Replicate,LPS_2h
AK150559,13,5,3,3,PAM_2h;PIC_1h,
SCARF1,13,5,4,2,PIC_2h,PIC_4h
KLF7,13,5,3,3,PAM_2h;PIC_4h,
CPD,13,5,3,3,PIC_2h,PAM_2h
NOS2,12,2,4,4,LPS_4h;LPS_6h,LPS_4h_Replicate
LGALS9,12,3,4,3,PIC_6h;LPS_4h_Replicate,LPS_4h
CRLF3,13,5,3,4,Unstimulated_Replicate,PAM_1h
ADAP2,14,5,4,4,Unstimulated_Replicate,
RNF135,12,4,4,3,PIC_6h;LPS_4h_Replicate,Unstimulated
CCL2,11,2,3,4,LPS_2h;LPS_4h,LPS_1h;PAM_6h
CCL7,12,4,3,4,LPS_6h,PAM_6h;Unstimulated_Replicate
RFFL,12,4,3,3,LPS_2h;PIC_2h,PAM_6h
SLFN5,15,5,4,4,,
SLFN9,13,3,4,4,LPS_4h_Replicate,LPS_4h
SLFN8,12,3,4,3,LPS_4h;PIC_6h,LPS_6h
SLFN10-PS,13,4,3,4,PAM_6h,LPS_4h
SLFN2,14,5,4,3,PIC_6h,
SLFN1,13,4,4,3,LPS_4h_Replicate,PIC_6h
SLFN3,13,5,3,3,PIC_6h,PAM_6h
CCL5,12,3,4,3,PIC_4h;LPS_4h_Replicate,LPS_4h
CCL3,12,4,2,4,LPS_6h;PAM_6h,PAM_4h
CCL4,12,3,4,3,LPS_2h;PIC_4h,LPS_4h
EXPI,12,3,3,4,LPS_2h;PAM_6h,LPS_4h
CAR4,12,4,3,4,PAM_4h,Unstimulated;LPS_2h
TRIM25,13,5,4,2,PIC_2h,PIC_6h
ARL5C,14,5,4,4,Unstimulated,
STARD3,13,4,4,3,PIC_6h,LPS_4h
CCR7,13,4,4,4,Unstimulated_Replicate;LPS_4h_Replicate,
DHX58,13,4,4,3,LPS_4h_Replicate,PIC_6h
STAT5A,13,5,3,3,PAM_4h,PIC_6h
STAT3,13,5,4,3,PIC_6h,Unstimulated_Replicate
IFI35,13,4,4,3,PIC_6h;LPS_4h_Replicate,
TMEM106A,14,5,4,3,PIC_2h,
MCA32,13,4,4,3,LPS_6h;PIC_6h,
GNA13,13,5,3,3,PIC_2h,PAM_4h
CDC42EP4,11,3,3,3,LPS_2h;PIC_2h,LPS_4h;PAM_2h
H3F3B,13,5,4,3,PIC_4h,Unstimulated_Replicate
RHBDF2,14,5,4,3,PIC_2h,
SOCS3,14,5,4,4,Unstimulated_Replicate,
LGALS3BP,13,4,4,3,LPS_2h,PIC_6h
METRNL,13,5,4,2,PIC_2h,PIC_6h
RAB10,13,4,4,3,LPS_4h_Replicate,PIC_2h
UBXN2A,13,5,4,2,PIC_2h,PIC_6h
RHOB,11,3,3,3,LPS_2h;PIC_2h,LPS_4h;PAM_2h
RSAD2,11,3,4,2,LPS_4h;LPS_6h,PIC_4h;PIC_6h
CMPK2,12,3,4,3,PIC_6h,LPS_4h;LPS_6h
NAMPT,15,5,4,4,,
ATXN7L1,12,4,4,3,Unstimulated;LPS_4h_Replicate,PIC_6h
IFRD1,12,3,3,4,LPS_1h;PAM_1h,LPS_2h
FAM177A,13,5,3,3,PAM_4h,PIC_2h
NFKBIA,13,4,3,4,LPS_2h,PAM_2h
MKIAA0694,12,5,3,3,PIC_4h;Unstimulated_Replicate,PAM_4h
HIF1A,13,5,4,3,PIC_2h,Unstimulated
MAX,13,5,3,3,PIC_4h,PAM_4h
MPP5,13,4,4,3,PIC_2h,LPS_2h
ARG2,13,4,3,4,LPS_2h,PAM_2h
1110018G07RIK,13,4,4,3,PIC_1h,LPS_2h
PGF,11,3,3,3,LPS_1h;PIC_4h,LPS_2h;PAM_1h
FOS,11,4,3,2,LPS_1h;PIC_1h,PAM_1h;PIC_4h
BATF,13,4,3,4,PAM_2h,LPS_4h_Replicate
AK142678,13,5,4,3,Unstimulated,PIC_1h
SP140,13,4,4,3,LPS_2h,PIC_6h
SP100,13,4,4,3,PIC_6h,LPS_4h_Replicate
A630001G21RIK,14,4,4,4,LPS_4h_Replicate,
IFI27L2A,12,2,4,4,LPS_4h;LPS_6h,LPS_1h
SERPINA3G,13,4,4,3,PIC_6h,LPS_6h
WARS,13,5,4,2,PIC_6h,PIC_4h
DYNC1H1,15,5,4,4,,
1200009I06RIK,13,5,4,2,PIC_6h,PIC_4h
TNFAIP2,13,4,3,4,LPS_2h;PAM_2h,
ASB13,13,4,4,3,PIC_6h,LPS_2h
KLF6,15,5,4,4,,
PFKP,13,4,4,4,LPS_4h_Replicate,Unstimulated_Replicate
WDR37,13,5,4,2,PIC_6h,PIC_1h
INHBA,11,2,3,4,LPS_2h;LPS_6h,LPS_4h;PAM_6h
GPR141,12,5,3,2,PAM_6h;PIC_6h,PIC_2h
AOAH,11,4,1,4,PAM_4h;PAM_6h,LPS_6h;PAM_2h
HIST1H4D,13,4,3,4,PAM_2h,LPS_1h
IRF4,13,4,4,3,PIC_2h,LPS_1h
SERPINB6B,13,4,3,4,LPS_4h_Replicate,PAM_4h
SERPINB9,13,4,4,3,PIC_4h;LPS_4h_Replicate,
SERPINB9B,13,3,4,4,LPS_6h,LPS_4h_Replicate
GCNT2,12,5,4,2,PIC_2h;PIC_6h,Unstimulated_Replicate
CD83,13,5,4,3,Unstimulated_Replicate,PIC_2h
JARID2,13,5,4,2,PIC_2h,PIC_4h
FBXW17,13,4,4,3,PIC_6h,LPS_4h_Replicate
NFIL3,12,4,4,4,Unstimulated,LPS_1h;Unstimulated_Replicate
HK3,13,4,4,3,LPS_2h,PIC_6h
RGS14,13,5,4,2,PIC_6h,PIC_1h
CAML,14,5,4,3,PIC_6h,
ZCCHC6,15,5,4,4,,
A130040M12RIK,13,4,4,4,Unstimulated_Replicate,LPS_2h
ELL2,13,5,3,4,Unstimulated_Replicate,PAM_2h
VCAN,11,2,4,3,LPS_2h;LPS_6h,LPS_4h;PIC_6h
PAPD4,14,5,4,3,PIC_6h,
ENC1,13,5,2,4,PAM_4h,PAM_2h
CD180,13,5,4,2,PIC_4h;PIC_6h,
PLK2,13,3,4,4,LPS_1h;LPS_6h,
MIER3,13,5,4,2,PIC_6h,PIC_4h
PARP8,13,5,4,4,Unstimulated,Unstimulated_Replicate
ANXA7,12,4,4,2,LPS_4h_Replicate,PIC_4h;PIC_6h
VCL,13,4,4,3,LPS_2h,PIC_6h
ST8SIA4,12,4,4,3,Unstimulated_Replicate;LPS_4h_Replicate,PIC_2h
D1ERTD622E,12,4,4,2,LPS_6h;PIC_6h,PIC_4h
ARF4,13,5,4,2,PIC_1h,PIC_6h
APPL1,13,5,3,3,PAM_2h,PIC_6h
ARHGEF3,14,5,4,3,PIC_4h,
SMIF,13,5,3,3,PIC_6h,PAM_2h
SH3BP5,13,4,3,4,PAM_2h,LPS_6h
ZCCHC2,12,5,3,3,PIC_4h;Unstimulated_Replicate,PAM_2h
DDHD1,14,5,3,4,PAM_2h,
KTN1,14,4,4,4,LPS_2h,
SERPINB2,12,3,3,4,LPS_2h,LPS_4h;PAM_6h
PNP,13,5,3,3,PIC_6h,PAM_6h
PNP2,12,3,3,4,LPS_6h;LPS_4h_Replicate,PAM_6h
SLC39A2,12,3,4,4,LPS_1h;LPS_4h_Replicate,Unstimulated_Replicate
MMP14,12,5,2,3,PAM_6h,PAM_4h;PIC_6h
SLC7A8,13,5,4,2,PIC_6h,PIC_2h
PSME1,13,5,4,3,PIC_6h,Unstimulated_Replicate
PSME2,13,4,3,4,PAM_4h,LPS_4h_Replicate
RNF31,14,5,4,3,PIC_4h,
IRF9,14,4,4,4,LPS_2h,
PHF11,12,3,4,3,LPS_4h_Replicate,LPS_6h;PIC_6h
GM4902,11,3,3,3,PIC_6h;LPS_4h_Replicate,LPS_6h;PAM_6h
D14ERTD668E,13,5,3,3,PIC_6h,PAM_6h
SETDB2,13,5,4,2,PIC_6h,PIC_1h
MARCO,12,5,2,3,PAM_4h;PAM_6h,PIC_1h
SPATA13,13,5,3,3,PIC_2h,PAM_4h
KPNA3,13,5,4,2,PIC_1h,PIC_6h
6330409N04RIK,14,5,3,4,PAM_4h,
TRIM13,13,5,4,3,PIC_6h,Unstimulated
CCDC25,13,4,4,3,PIC_6h,LPS_4h_Replicate
CLU,12,3,4,4,Unstimulated_Replicate;LPS_4h_Replicate,LPS_6h
PTK2B,13,5,4,2,PIC_6h,PIC_2h
SLC25A37,13,4,4,3,LPS_2h;PIC_6h,
SLC39A14,13,5,3,3,PIC_2h,PAM_2h
FNDC3A,12,3,4,4,Unstimulated_Replicate,LPS_6h;LPS_4h_Replicate
LRCH1,13,5,4,2,PIC_2h,PIC_6h
5031414D18RIK,13,4,4,3,LPS_4h_Replicate,PIC_2h
MKIAA1994,13,5,3,3,PAM_6h,PIC_1h
9030625A04RIK,13,4,4,3,LPS_2h,PIC_6h
EPSTI1,13,5,4,2,PIC_4h,PIC_2h
1190002H23RIK,13,5,4,3,Unstimulated_Replicate,PIC_4h
IRG1,13,5,4,2,PIC_6h,PIC_4h
FBXL3,13,4,4,3,LPS_4h,PIC_1h
MBNL2,13,5,3,3,PIC_1h,PAM_6h
DAB2,13,5,3,3,PIC_6h,PAM_2h
IL7R,15,5,4,4,,
MTDH,14,5,3,4,PAM_6h,
RNF19A,13,5,3,3,PAM_2h,PIC_6h
LRP12,13,5,4,3,PIC_2h,Unstimulated_Replicate
MAPKAPK2,13,5,4,2,PIC_6h,PIC_4h
EXT1,12,5,3,3,PAM_2h;Unstimulated_Replicate,PIC_4h
RNF139,12,3,4,3,LPS_4h;PIC_4h,LPS_4h_Replicate
NDRG1,14,5,4,3,PIC_6h,
ST3GAL1,14,5,3,4,PAM_2h,
DENND3,12,5,3,2,PIC_1h;PIC_4h,PAM_2h
LY6I,12,4,3,3,PAM_6h;PIC_6h,LPS_4h_Replicate
LY6A,12,4,4,3,Unstimulated;PIC_6h,LPS_6h
LY6C2,11,4,3,2,PAM_6h;PIC_6h,PIC_1h;LPS_4h_Replicate
PARP10,13,5,3,3,PIC_4h,PAM_6h
PPP1R15B,12,5,3,2,PAM_6h;PIC_6h,PIC_4h
1110038F14RIK,14,5,3,4,PAM_4h,
APOL7C,14,5,4,3,PIC_4h,
TMEM184B,13,5,4,2,PIC_4h,PIC_6h
APOBEC3,15,5,4,4,,
BTG2,11,4,2,4,LPS_1h;PAM_4h,PAM_1h;Unstimulated_Replicate
LRRK2,13,4,3,4,PAM_6h,LPS_6h
SLC11A2,13,4,4,4,LPS_4h_Replicate,Unstimulated_Replicate
GPR84,13,5,3,3,PAM_6h;PIC_6h,
ITGA5,15,5,4,4,,
CARHSP1,13,5,3,4,Unstimulated,PAM_2h
ZC3H7A,13,4,4,3,LPS_4h_Replicate,PIC_4h
BFAR,15,5,4,4,,
3110001I22RIK,12,4,4,2,LPS_6h;PIC_6h,PIC_1h
RTP4,12,3,4,3,LPS_4h;PIC_6h,LPS_4h_Replicate
DENND1B,11,2,4,3,LPS_6h;PIC_6h,LPS_1h;LPS_4h
LRCH3,14,5,4,3,PIC_2h,
PARP14,14,4,4,4,LPS_2h,
DTX3L,11,3,4,2,PIC_4h;LPS_4h_Replicate,LPS_4h;PIC_6h
PARP9,13,5,3,3,PIC_2h,PAM_6h
CD86,13,3,4,4,LPS_6h;LPS_4h_Replicate,
FSTL1,14,4,4,4,LPS_1h,
CD80,12,3,3,4,LPS_4h;LPS_4h_Replicate,PAM_4h
KTELC1,14,5,4,3,PIC_4h,
TMEM39A,14,5,4,3,PIC_6h,
ARHGAP31,14,5,3,4,PAM_1h,
CD200,14,4,4,4,LPS_4h_Replicate,
RGS1,15,5,4,4,,
CD47,14,4,4,4,LPS_4h_Replicate,
BBX,12,3,4,3,LPS_4h_Replicate,LPS_4h;PIC_6h
ALCAM,12,3,4,4,Unstimulated_Replicate,LPS_6h;LPS_4h_Replicate
NFKBIZ,13,3,4,4,LPS_2h,LPS_1h
TFG,14,5,4,3,PIC_6h,
PLA2G4A,13,3,4,4,LPS_6h;LPS_4h_Replicate,
FILIP1L,13,4,4,3,LPS_6h,PIC_4h
DCBLD2,15,5,4,4,,
PTGS2,12,2,4,4,LPS_4h;LPS_6h,LPS_2h
MINA,14,5,3,4,PAM_4h,
TPR,14,5,4,3,PIC_2h,
4930453N24RIK,13,4,4,4,Unstimulated;LPS_4h,
SAMSN1,13,4,4,3,PIC_6h,LPS_6h
USP25,12,3,4,3,PIC_6h,LPS_4h;LPS_6h
AY096003,13,4,3,4,LPS_4h,PAM_6h
RNF2,13,5,4,2,PIC_4h,PIC_6h
FAM129A,13,4,4,3,PIC_6h;LPS_4h_Replicate,
RGL1,13,5,3,3,PAM_2h,PIC_6h
RCAN1,11,3,3,3,LPS_2h;PAM_4h,LPS_4h;PIC_6h
MORC3,14,4,4,4,LPS_4h_Replicate,
ETS2,13,5,4,2,PIC_2h;PIC_6h,
SMG7,12,3,4,3,PIC_6h,LPS_4h;LPS_4h_Replicate
MX1,15,5,4,4,,
MX2,15,5,4,4,,
RNASET2A,14,4,4,4,LPS_4h_Replicate,
RPS6KA2,15,5,4,4,,
RNASET2B,14,4,4,4,LPS_4h_Replicate,
SOD2,13,5,3,3,,
CHD1,12,4,3,3,PIC_6h,
LNPEP,13,4,3,4,,
FPR1,12,5,2,3,,
FPR2,14,5,3,4,,
MMP25,13,4,4,3,,
TOR1AIP1,15,5,4,4,,
TOR1AIP2,12,3,4,3,LPS_6h,
CLCN7,11,4,2,3,LPS_6h,
AK178429,10,5,2,2,Unstimulated;PAM_1h,PAM_2h
DUSP1,11,4,2,3,PIC_1h,PAM_2h
TOR3A,13,5,3,3,,
4930523C07RIK,14,4,4,4,,
CDKN1A,13,4,4,4,,
FTSJD2,11,5,4,2,Unstimulated_Replicate,
TNFSF4,11,3,3,4,PAM_2h,
DAXX,14,5,4,3,,
TAPBP,13,4,4,3,,
PSMB9,14,4,4,4,,
TAP1,12,4,4,3,Unstimulated_Replicate,
TAP2,12,4,3,4,,
CFB,13,5,3,3,,
TNF,13,4,3,4,,
H2-Q7,14,5,4,3,,
IER3,12,4,3,3,,
PPP1R10,15,5,4,4,,
H2-T24,10,3,3,2,PIC_2h,LPS_4h_Replicate
H2-T23,11,4,4,2,Unstimulated,
H2-T10,13,4,4,3,,
TRIM26,15,5,4,4,,
H2-M2,12,5,2,3,,
OLFR110,15,5,4,4,,
NFKBIE,13,4,4,3,,
GTPBP2,11,4,4,2,Unstimulated_Replicate,PIC_6h
TREM1,15,5,4,4,,
EBI3,10,2,3,3,LPS_6h,PIC_6h
TNFSF9,11,3,3,3,PAM_2h,LPS_1h
RAB12,13,3,4,4,,
TGIF1,14,5,4,3,,
TRMT61B,11,3,3,4,LPS_1h,LPS_4h_Replicate
BIRC6,11,4,1,4,PAM_4h,LPS_4h
HEATR5B,14,5,4,3,,
GM6548,11,4,3,2,PIC_1h,PAM_6h
EIF2AK2,10,2,3,3,LPS_4h;PIC_6h,LPS_4h_Replicate
FBXO11,14,5,4,3,,
TAGAP,12,4,3,3,,
MAP3K8,12,3,4,3,LPS_4h,
GYPC,14,5,4,3,,
FAM53C,10,3,3,2,LPS_1h,
EGR1,12,4,4,2,,
FCGR4,13,5,4,2,,
CD14,11,2,3,4,LPS_6h,LPS_2h
GM4951,13,4,4,3,,
F830016B08RIK,12,4,4,3,,
IIGP1,9,2,4,2,PIC_4h,LPS_4h;LPS_4h_Replicate
MALT1,15,5,4,4,,
PMAIP1,13,5,3,3,,
SLAMF7,12,2,4,4,,
TCF4,11,2,4,3,LPS_4h,
PSTPIP2,14,5,3,4,,
TSHZ1,13,5,2,4,,
RELA,14,4,4,4,,
BATF2,14,4,4,4,,
EHD1,13,4,3,4,,
AIM2,12,3,4,3,,
PYHIN1,13,4,4,3,,
PLA2G16,11,3,4,2,PIC_4h,
E030037K03RIK,11,4,3,2,LPS_4h,PAM_6h
SLC3A2,12,3,4,4,,
AI607873,14,4,4,4,,
IFI204,10,2,4,2,LPS_4h;LPS_4h_Replicate,LPS_6h
MNDAL,13,4,4,3,,
IFI203,10,3,4,1,PIC_2h,
SLC15A3,15,5,4,4,,
IFI205,10,2,4,2,LPS_6h;LPS_4h_Replicate,PIC_6h
CCDC86,14,5,4,3,,
AW112010,13,3,4,4,,
MS4A4C,8,2,2,2,PAM_6h,PAM_4h;PIC_4h
MS4A6C,12,4,2,4,PAM_4h,
MS4A6B,9,2,3,2,LPS_6h;PAM_6h,PIC_4h
MS4A6D,10,3,3,2,LPS_4h_Replicate,PIC_4h
TMEM2,13,4,3,4,,
JAK2,13,5,3,4,,
CD274,13,5,4,2,,
SGMS1,14,4,4,4,,
MINPP1,11,4,3,3,PAM_2h,
FAS,14,5,4,3,,
CH25H,10,3,2,3,PAM_6h,
IFIT2,14,5,4,3,,
IFIT3,9,2,3,2,PAM_6h,LPS_4h;LPS_6h
GM14446,11,3,3,3,LPS_4h,PAM_6h
I830012O16RIK,8,1,3,2,LPS_6h;LPS_4h_Replicate,LPS_2h;PAM_6h
IFIT1,10,3,3,2,LPS_2h,PAM_6h
PCGF5,13,5,4,3,,
CCNJ,11,2,4,3,,
BLNK,13,5,4,2,,
PIK3AP1,11,5,3,2,Unstimulated_Replicate,
AKT3,10,1,4,3,LPS_4h,LPS_2h
PI4K2A,13,5,4,2,,
NFKB2,15,5,4,4,,
CASP7,13,5,4,3,,
AIDA,12,3,4,3,,
FRMD4A,12,4,4,3,Unstimulated_Replicate,
OPTN,14,5,3,4,,
BC031781,12,5,3,2,PIC_6h,
PFKFB3,9,4,3,1,Unstimulated;LPS_4h_Replicate,PIC_2h
IL15RA,11,4,4,1,PIC_2h,LPS_6h
BPAG1,12,4,4,3,PIC_4h,
IL1F9,13,5,3,4,,
IL1RN,10,2,4,2,LPS_6h,LPS_4h;PIC_4h
SLC2A6,14,5,4,3,,
GBGT1,13,5,3,3,,
RALGDS,11,3,4,3,LPS_1h,LPS_2h
TBC1D13,13,5,4,2,,
PTGES,11,5,2,3,Unstimulated_Replicate,
LCN2,9,2,1,4,LPS_4h,PAM_2h
SLC25A25,12,5,2,3,,
HSPA5,13,4,4,3,,
TRAF1,11,5,3,2,PAM_2h,Unstimulated
KYNU,15,5,4,4,,
ZEB2,14,5,4,3,,
RND3,12,5,4,1,PIC_2h,
RBM43,11,3,4,2,LPS_6h;LPS_4h_Replicate,
NMI,12,3,4,3,,
GPD2,14,5,3,4,,
LY75,12,4,4,2,,
AK050909,14,5,4,4,,
TANK,15,5,4,4,,
IFIH1,10,2,3,3,LPS_6h,LPS_4h;PAM_6h
GCA,11,5,2,3,PAM_2h,PIC_6h
LASS6,12,5,4,1,PIC_6h,
DYNC1I2,13,4,4,3,,
LNP,12,4,3,3,PAM_4h,
ITGA4,15,5,4,4,,
ITGAV,12,3,3,4,,
CALCRL,14,5,3,4,,
UBE2L6,13,4,4,3,,
ATF3,13,5,4,3,,
PPP2R5A,12,5,3,3,Unstimulated_Replicate,
PTPRJ,11,4,2,3,PAM_6h,LPS_4h
CD44,13,5,4,2,,
SLC12A6,12,4,4,2,LPS_6h,
SPRED1,12,2,4,4,,
THBS1,9,5,0,2,PAM_2h,PAM_6h
FAM82A2,15,5,4,4,,
EHD4,15,5,4,4,,
AA467197,10,2,3,3,PAM_6h,LPS_4h
SEMA6D,13,5,3,3,,
KATNA1,15,5,4,4,,
2010106G01RIK,12,4,4,2,PIC_2h,
BCL2L11,12,4,2,4,,
GM14005,13,4,4,3,,
MERTK,13,4,4,3,,
SLC20A1,14,5,4,4,,
AK042010,15,5,4,4,,
IL1A,13,4,3,4,,
IL1B,13,4,3,4,,
GM14047,8,0,2,4,LPS_6h;PAM_4h,LPS_1h;LPS_4h_Replicate
SVCT2,13,4,3,4,,
RAB32,12,5,3,3,PIC_6h,
FLRT3,11,5,4,2,Unstimulated,PIC_2h
RIN2,10,3,4,2,LPS_4h;PIC_1h,
